query_id,assessment_id,assessment_url,semantic_score,bm25_score,hybrid_score,query_length,query_word_count,assessment_name_length,query_assessment_name_overlap,query_description_overlap,query_duration_minutes,assessment_duration_minutes,duration_match_score,duration_within_budget,test_type_match_count,test_type_match_ratio,has_knowledge_test,has_personality_test,has_behavioral_test,has_cognitive_test,has_situational_test,technical_skill_overlap,soft_skill_overlap,domain_skill_overlap,total_skill_overlap,skill_coverage_ratio,level_match,role_category_match,assessment_skill_count,assessment_tag_count,assessment_has_remote,assessment_has_adaptive,gemini_score,gemini_confidence,gemini_rank,label
"KEY RESPONSIBITILES:

Manage the sound-scape of th",417,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,0.5,5.0,0.5,1653,257,47,0.006172839506172839,0.08024691358024691,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,4,1,1,0,0.3333333333333333,0.9,2,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",418,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,0.5,5.0,0.5,1653,257,47,0.006172839506172839,0.08024691358024691,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,4,1,1,0,0.5,0.95,1,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",121,https://www.shl.com/solutions/products/product-catalog/view/teller-with-sales-short-form/,0.5,5.0,0.5,1653,257,30,0.012345679012345678,0.037037037037037035,90.0,35.0,0.38888888888888884,1,0,0.0,1,1,1,0,1,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",411,https://www.shl.com/solutions/products/product-catalog/view/sales-and-service-phone-simulation/,0.5,5.0,0.5,1653,257,32,0.012345679012345678,0.08024691358024691,90.0,20.0,0.2222222222222222,1,0,0.0,0,0,1,0,1,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",0,https://www.shl.com/solutions/products/product-catalog/view/account-manager-solution/,0.5,5.0,0.5,1653,257,24,0.0,0.06790123456790123,90.0,49.0,0.5444444444444445,1,0,0.0,0,1,1,1,0,0,1,0,1,0.14285714285714285,1,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",415,https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-individual-contributor/,0.5,5.0,0.5,1653,257,49,0.006172839506172839,0.06790123456790123,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",413,https://www.shl.com/solutions/products/product-catalog/view/sales-interview-guide/,0.5,5.0,0.5,1653,257,21,0.006172839506172839,0.030864197530864196,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",416,https://www.shl.com/solutions/products/product-catalog/view/salestransformationreport2-0-individualcontributor/,0.5,5.0,0.5,1653,257,49,0.006172839506172839,0.06790123456790123,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",398,https://www.shl.com/solutions/products/product-catalog/view/r-programming-new/,0.5,5.0,0.5,1653,257,19,0.006172839506172839,0.030864197530864196,90.0,13.0,0.1444444444444445,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",481,https://www.shl.com/solutions/products/product-catalog/view/verify-technical-checking-next-generation/,0.5,5.0,0.5,1653,257,45,0.006172839506172839,0.08641975308641975,90.0,5.0,0.05555555555555558,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,2,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",335,https://www.shl.com/solutions/products/product-catalog/view/ms-excel-new/,0.5,5.0,0.5,1653,257,14,0.0,0.018518518518518517,90.0,6.0,0.06666666666666665,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",455,https://www.shl.com/solutions/products/product-catalog/view/svar-spoken-english-indian-accent-new/,0.5,5.0,0.5,1653,257,44,0.006172839506172839,0.06790123456790123,90.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,4,0,1,0,0.2,0.8,4,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",8,https://www.shl.com/solutions/products/product-catalog/view/bilingual-spanish-reservation-agent-solution/,0.5,5.0,0.5,1653,257,44,0.0,0.07407407407407407,90.0,43.0,0.47777777777777775,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",457,https://www.shl.com/solutions/products/product-catalog/view/svar-spoken-english-us-new/,0.5,5.0,0.5,1653,257,33,0.006172839506172839,0.06790123456790123,90.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,4,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",34,https://www.shl.com/solutions/products/product-catalog/view/executive-short-form/,0.5,5.0,0.5,1653,257,22,0.0,0.11728395061728394,90.0,74.0,0.8222222222222222,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,6,0,1,1,0.125,0.6499999999999999,7,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",2,https://www.shl.com/solutions/products/product-catalog/view/agency-manager-solution/,0.5,5.0,0.5,1653,257,23,0.0,0.06790123456790123,90.0,51.0,0.5666666666666667,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",454,https://www.shl.com/solutions/products/product-catalog/view/svar-spoken-english-aus/,0.5,5.0,0.5,1653,257,27,0.006172839506172839,0.06790123456790123,90.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,4,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",500,https://www.shl.com/solutions/products/product-catalog/view/writex-email-writing-sales-new/,0.5,5.0,0.5,1653,257,36,0.0,0.06790123456790123,90.0,15.0,0.16666666666666663,1,0,0.0,0,0,1,0,1,0,0,0,0,0.0,0,0,7,1,1,0,0.16666666666666666,0.75,5,0
We're looking for a Marketing Manager who can driv,303,https://www.shl.com/solutions/products/product-catalog/view/marketing-new/,0.5,5.0,0.5,2855,372,15,0.004629629629629629,0.037037037037037035,,9.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,1,3,0,1,0,1.0,1.0,0,0
We're looking for a Marketing Manager who can driv,320,https://www.shl.com/solutions/products/product-catalog/view/microsoft-sql-server-2014-programming/,0.5,5.0,0.5,2855,372,37,0.0,0.023148148148148147,,35.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,89,https://www.shl.com/solutions/products/product-catalog/view/retail-manager-w-sales-solution/,0.5,5.0,0.5,2855,372,32,0.004629629629629629,0.10185185185185185,,43.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,6,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,210,https://www.shl.com/solutions/products/product-catalog/view/digital-advertising-new/,0.5,5.0,0.5,2855,372,25,0.0,0.032407407407407406,,7.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.5,0.95,1,1
We're looking for a Marketing Manager who can driv,182,https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4122/,0.5,5.0,0.5,2855,372,21,0.0,0.032407407407407406,,10.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,2,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,181,https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4039/,0.5,5.0,0.5,2855,372,20,0.0,0.027777777777777776,,9.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,398,https://www.shl.com/solutions/products/product-catalog/view/r-programming-new/,0.5,5.0,0.5,2855,372,19,0.0,0.023148148148148147,,13.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,180,https://www.shl.com/solutions/products/product-catalog/view/c-programming-new/,0.5,5.0,0.5,2855,372,19,0.0,0.023148148148148147,,10.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,189,https://www.shl.com/solutions/products/product-catalog/view/cobol-programming-new/,0.5,5.0,0.5,2855,372,23,0.0,0.018518518518518517,,10.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,0,https://www.shl.com/solutions/products/product-catalog/view/account-manager-solution/,0.5,5.0,0.5,2855,372,24,0.004629629629629629,0.07407407407407407,,49.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,1,0,3,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,33,https://www.shl.com/solutions/products/product-catalog/view/event-sales-manager-solution/,0.5,5.0,0.5,2855,372,28,0.009259259259259259,0.05555555555555555,,50.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,1,0.3333333333333333,0.9,2,0
We're looking for a Marketing Manager who can driv,116,https://www.shl.com/solutions/products/product-catalog/view/technical-sales-associate-solution/,0.5,5.0,0.5,2855,372,34,0.004629629629629629,0.0787037037037037,,41.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,481,https://www.shl.com/solutions/products/product-catalog/view/verify-technical-checking-next-generation/,0.5,5.0,0.5,2855,372,45,0.009259259259259259,0.08796296296296297,,5.0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,2,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,18,https://www.shl.com/solutions/products/product-catalog/view/contact-center-team-leadcoach-short-form/,0.5,5.0,0.5,2855,372,43,0.004629629629629629,0.08333333333333333,,45.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,5,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,291,https://www.shl.com/solutions/products/product-catalog/view/linux-programming-general/,0.5,5.0,0.5,2855,372,27,0.0,0.032407407407407406,,25.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,93,https://www.shl.com/solutions/products/product-catalog/view/sales-manager-solution/,0.5,5.0,0.5,2855,372,22,0.004629629629629629,0.09722222222222222,,63.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,5,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,71,https://www.shl.com/solutions/products/product-catalog/view/manager-7-0-solution-3955/,0.5,5.0,0.5,2855,372,22,0.004629629629629629,0.06944444444444445,,53.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0,0,6,2,1,1,0.1,0.55,9,0
We're looking for a Marketing Manager who can driv,98,https://www.shl.com/solutions/products/product-catalog/view/sales-supervisor-solution/,0.5,5.0,0.5,2855,372,25,0.0,0.09722222222222222,,38.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,5,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,69,https://www.shl.com/solutions/products/product-catalog/view/insurance-sales-manager-solution/,0.5,5.0,0.5,2855,372,32,0.004629629629629629,0.09259259259259259,,51.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,7,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,163,https://www.shl.com/solutions/products/product-catalog/view/automata-sql-new/,0.5,5.0,0.5,2855,372,20,0.0,0.027777777777777776,,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,10,https://www.shl.com/solutions/products/product-catalog/view/branch-manager-short-form/,0.5,5.0,0.5,2855,372,27,0.004629629629629629,0.05092592592592592,,50.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,6,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,101,https://www.shl.com/solutions/products/product-catalog/view/senior-sales-professional-solution/,0.5,5.0,0.5,2855,372,34,0.0,0.09259259259259259,,42.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,226,https://www.shl.com/solutions/products/product-catalog/view/enterprise-leadership-report/,0.5,5.0,0.5,2855,372,32,0.004629629629629629,0.05092592592592592,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0.2,0.8,4,0
We're looking for a Marketing Manager who can driv,16,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0/,0.5,5.0,0.5,2855,372,36,0.0,0.06944444444444445,,41.0,0.5,0,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,227,https://www.shl.com/solutions/products/product-catalog/view/enterprise-leadership-report-2-0/,0.5,5.0,0.5,2855,372,32,0.004629629629629629,0.05092592592592592,,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0.25,0.85,3,0
We're looking for a Marketing Manager who can driv,394,https://www.shl.com/solutions/products/product-catalog/view/programming-concepts/,0.5,5.0,0.5,2855,372,20,0.0,0.032407407407407406,,25.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,92,https://www.shl.com/solutions/products/product-catalog/view/sales-engineer-solution/,0.5,5.0,0.5,2855,372,23,0.0,0.07407407407407407,,61.0,0.5,0,0,0.0,1,1,1,0,1,0,1,0,1,0.14285714285714285,1,0,3,3,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,96,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-solution/,0.5,5.0,0.5,2855,372,27,0.0,0.0787037037037037,,47.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,317,https://www.shl.com/solutions/products/product-catalog/view/microsoft-excel-365-new/,0.5,5.0,0.5,2855,372,25,0.0,0.037037037037037035,,35.0,0.5,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,4,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,316,https://www.shl.com/solutions/products/product-catalog/view/microsoft-excel-365-essentials-new/,0.5,5.0,0.5,2855,372,38,0.0,0.037037037037037035,,30.0,0.5,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,4,1,1,0,0.0,0.5,50,1
We're looking for a Marketing Manager who can driv,319,https://www.shl.com/solutions/products/product-catalog/view/microsoft-powerpoint-365-essentials-new/,0.5,5.0,0.5,2855,372,43,0.0,0.037037037037037035,,25.0,0.5,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,4,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,70,https://www.shl.com/solutions/products/product-catalog/view/manager-short-form/,0.5,5.0,0.5,2855,372,20,0.004629629629629629,0.0787037037037037,,57.0,0.5,0,0,0.0,1,1,1,0,1,0,0,0,0,0.0,0,0,5,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,323,https://www.shl.com/solutions/products/product-catalog/view/microsoft-word-365-new/,0.5,5.0,0.5,2855,372,24,0.0,0.032407407407407406,,35.0,0.5,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,15,https://www.shl.com/solutions/products/product-catalog/view/contact-center-manager-short-form/,0.5,5.0,0.5,2855,372,35,0.004629629629629629,0.05555555555555555,,50.0,0.5,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,1,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,22,https://www.shl.com/solutions/products/product-catalog/view/customer-service-with-sales-short-form/,0.5,5.0,0.5,2855,372,40,0.004629629629629629,0.05092592592592592,,44.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,322,https://www.shl.com/solutions/products/product-catalog/view/microsoft-word-365-essentials-new/,0.5,5.0,0.5,2855,372,37,0.0,0.032407407407407406,,25.0,0.5,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,90,https://www.shl.com/solutions/products/product-catalog/view/retail-sales-associate-solution/,0.5,5.0,0.5,2855,372,31,0.0,0.06944444444444445,,29.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,91,https://www.shl.com/solutions/products/product-catalog/view/sales-director-solution/,0.5,5.0,0.5,2855,372,23,0.0,0.06481481481481481,,59.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.16666666666666666,0.75,5,0
We're looking for a Marketing Manager who can driv,436,https://www.shl.com/solutions/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,0.5,5.0,0.5,2855,372,44,0.0,0.06018518518518518,,10.0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,2,1,1,0.1111111111111111,0.6,8,0
We're looking for a Marketing Manager who can driv,97,https://www.shl.com/solutions/products/product-catalog/view/sales-representative-solution/,0.5,5.0,0.5,2855,372,29,0.0,0.06944444444444445,,29.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,30,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1-%28americas%29/,0.5,5.0,0.5,2855,372,32,0.0,0.06481481481481481,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,106,https://www.shl.com/solutions/products/product-catalog/view/store-manager-7-0-solution/,0.5,5.0,0.5,2855,372,26,0.004629629629629629,0.0787037037037037,,34.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0,0,4,2,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,99,https://www.shl.com/solutions/products/product-catalog/view/sales-support-specialist-solution/,0.5,5.0,0.5,2855,372,33,0.0,0.06481481481481481,,43.0,0.5,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,94,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-0-solution/,0.5,5.0,0.5,2855,372,31,0.0,0.06481481481481481,,21.0,0.5,0,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0,0,3,2,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,433,https://www.shl.com/solutions/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,0.5,5.0,0.5,2855,372,44,0.0,0.032407407407407406,,20.0,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,1,0.14285714285714285,0.7,6,0
We're looking for a Marketing Manager who can driv,32,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-sift-out-7-1/,0.5,5.0,0.5,2855,372,30,0.0,0.06481481481481481,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,31,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1/,0.5,5.0,0.5,2855,372,37,0.0,0.06481481481481481,,20.0,0.5,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,2,2,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,336,https://www.shl.com/solutions/products/product-catalog/view/ms-office-basic-computer-literacy-new/,0.5,5.0,0.5,2855,372,39,0.0,0.032407407407407406,,7.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0.0,0.5,50,0
We're looking for a Marketing Manager who can driv,475,https://www.shl.com/solutions/products/product-catalog/view/verify-deductive-reasoning/,0.5,5.0,0.5,2855,372,28,0.0,0.1111111111111111,,20.0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0.125,0.6499999999999999,7,0
We're looking for a Marketing Manager who can driv,315,https://www.shl.com/solutions/products/product-catalog/view/microsoft-dynamics-development-new/,0.5,5.0,0.5,2855,372,36,0.004629629629629629,0.027777777777777776,,9.0,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,0.0,0.5,50,0
